customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
4139-DETXS,Female,0,Yes    ,Yes       ,72,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),64.45,California,Needles               ,34.711224,-114.702256,53,Yes    ,No               ,0,Offer A,6,Yes            ,Yes           ,0.0,0,0.0,4528.0,High,0,5,5,Resolved
6646-QVXLR,Male  ,1,Yes    ,No        ,62,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,103.75,California,Napa                  ,38.489789,-122.27011,77,Yes    ,Yes              ,1,None   ,16,Yes            ,Yes           ,0.0,0,440.82,6824.17,Low,9,0,9,Resolved
8058-INTPH,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,79.65,California,Oceanside             ,33.194742,-117.29032,57,No     ,No               ,0,None   ,5,No             ,Yes           ,0.0,0,22.48,102.13,Medium,7,1,8,Resolved
0680-DFNNY,Male  ,0,Yes    ,No        ,15,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.1,California,Winters               ,38.578604,-122.024579,62,Yes    ,Yes              ,1,None   ,29,Yes            ,Yes           ,0.0,0,610.5,2114.55,Low,9,0,9,NotResolved
0265-EDXBD,Male  ,1,Yes    ,No        ,32,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.9,California,Mount Laguna          ,32.830852,-116.444601,76,Yes    ,Yes              ,2,Offer C,10,No             ,Yes           ,0.0,0,1514.88,3818.23,Low,6,0,6,Resolved
8999-BOHSE,Female,1,No     ,No        ,11,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),89.7,California,Gilroy                ,37.03889,-121.528955,68,No     ,No               ,0,None   ,27,No             ,Yes           ,0.0,0,43.56,1091.26,Low,8,0,8,NotResolved
3992-YWPKO,Female,0,No     ,No        ,6,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,109.9,California,Atwater               ,37.321233,-120.656354,55,No     ,No               ,0,Offer E,10,Yes            ,Yes           ,0.0,0,122.16,791.61,Low,6,0,6,Resolved
7142-HVGBG,Male  ,1,Yes    ,No        ,43,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,103.0,California,Mount Laguna          ,32.830852,-116.444601,73,Yes    ,Yes              ,1,Offer B,26,No             ,Yes           ,0.0,0,749.49,5163.79,Low,9,0,9,Resolved
5939-XAIXZ,Female,0,No     ,No        ,19,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,56.1,California,Birds Landing         ,38.140719,-121.838298,54,No     ,No               ,0,Offer D,27,No             ,Yes           ,0.0,0,700.72,1734.62,Medium,1,3,4,Resolved
9845-PEEKO,Female,1,No     ,No        ,59,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Two year      ,Yes             ,Credit card (automatic)  ,79.2,California,Brookdale             ,37.106902,-122.100006,71,No     ,No               ,0,None   ,2,No             ,Yes           ,0.0,0,361.67,4952.02,High,1,3,4,NotResolved
6655-LHBYW,Male  ,0,No     ,No        ,50,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,No              ,Credit card (automatic)  ,114.35,California,Glendora              ,34.14649,-117.849815,46,No     ,No               ,0,Offer B,21,Yes            ,No            ,0.0,10,990.0,6791.1,Medium,1,4,5,Resolved
2565-JSLRY,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,24.05,California,Bakersfield           ,35.449881,-118.841442,21,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,20.26,44.31,Low,6,1,7,NotResolved
9206-GVPEQ,Male  ,0,Yes    ,No        ,13,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,54.45,California,Fresno                ,36.654614,-119.903674,28,Yes    ,Yes              ,1,None   ,71,Yes            ,Yes           ,0.0,0,0.0,706.85,Low,8,0,8,Resolved
4614-NUVZD,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,81.1,California,Anaheim               ,33.848733,-117.788357,53,No     ,No               ,0,None   ,24,Yes            ,Yes           ,0.0,0,22.86,103.96,Medium,8,1,9,Resolved
1775-KWJKQ,Male  ,0,Yes    ,Yes       ,72,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,89.85,California,Santa Barbara         ,34.037342,-119.80079,41,Yes    ,Yes              ,5,None   ,9,Yes            ,Yes           ,12.55,0,1941.12,8491.47,High,0,6,6,Resolved
2189-WWOEW,Female,0,No     ,Yes       ,15,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),85.9,California,Keene                 ,35.214982,-118.59049,37,No     ,No               ,0,None   ,13,Yes            ,Yes           ,0.0,0,369.45,1639.0,Medium,9,1,10,Resolved
2984-MIIZL,Male  ,0,No     ,No        ,4,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),74.8,California,Guadalupe             ,34.936,-120.594655,51,No     ,No               ,0,None   ,29,No             ,Yes           ,0.0,0,29.04,350.94,Low,7,1,8,Resolved
6734-JDTTV,Male  ,0,Yes    ,Yes       ,65,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Credit card (automatic)  ,19.85,California,Manton                ,40.426679,-121.850421,55,Yes    ,Yes              ,5,Offer B,0,No             ,No            ,0.0,0,2175.55,3442.5999999999995,Medium,0,6,6,Resolved
2482-CZGBB,Male  ,0,No     ,No        ,10,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.0,California,Anaheim               ,33.818,-117.974404,41,No     ,No               ,0,None   ,27,No             ,Yes           ,0.0,0,272.8,1012.8,Low,6,1,7,Resolved
4092-OFQZS,Male  ,0,Yes    ,No        ,20,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Mailed check             ,20.65,California,Manhattan Beach       ,33.889632,-118.39737,27,Yes    ,Yes              ,8,Offer D,0,No             ,No            ,0.0,0,929.4,1346.9,Medium,0,5,5,NotResolved
0603-TPMIB,Female,0,Yes    ,Yes       ,59,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,25.45,California,San Simeon            ,35.746484,-121.223355,40,Yes    ,No               ,0,Offer B,0,No             ,No            ,0.0,0,2499.83,4033.88,High,1,4,5,NotResolved
0268-QKIWO,Female,0,No     ,No        ,3,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Electronic check         ,19.75,California,Pilot Hill            ,38.803731,-121.043799,41,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,73.89,132.74,Medium,8,1,9,Resolved
7056-IMHCC,Male  ,1,Yes    ,No        ,53,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.9,California,Torrance              ,33.833699,-118.314387,69,Yes    ,Yes              ,1,Offer B,6,No             ,Yes           ,0.0,0,420.82,5970.219999999999,Low,9,0,9,Resolved
5380-WJKOV,Male  ,0,No     ,No        ,34,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,106.35,California,Los Angeles           ,34.137412,-118.207607,51,No     ,No               ,0,Offer C,28,Yes            ,Yes           ,0.0,0,737.46,4286.71,Low,6,0,6,Resolved
5494-HECPR,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,80.25,California,Mi Wuk Village        ,38.121601,-120.133915,34,No     ,No               ,0,Offer E,3,No             ,Yes           ,0.0,0,32.92,113.17,Low,6,1,7,Resolved
5173-WXOQV,Male  ,0,Yes    ,No        ,2,Yes         ,No              ,DSL            ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Mailed check             ,64.2,California,Dos Palos             ,37.045728,-120.630682,38,Yes    ,Yes              ,2,Offer E,26,Yes            ,No            ,0.0,30,8.82,182.47,High,1,6,7,Resolved
0137-OCGAB,Female,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,80.2,California,Fairfield             ,38.287136,-122.02711,25,No     ,No               ,0,Offer E,69,No             ,Yes           ,0.0,0,1.23,81.43,Medium,9,1,10,Resolved
2969-VAPYH,Female,0,No     ,No        ,67,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,One year      ,No              ,Credit card (automatic)  ,60.5,California,Fresno                ,36.799648,-119.801247,28,No     ,No               ,0,Offer A,73,No             ,Yes           ,0.0,0,2411.33,6281.33,Medium,1,5,6,Resolved
8149-RSOUN,Female,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.85,California,Dorris                ,41.949216,-122.050062,49,No     ,No               ,0,Offer E,12,Yes            ,Yes           ,0.0,0,16.15,110.0,Medium,7,1,8,Resolved
8075-GXIUB,Male  ,1,Yes    ,No        ,9,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,19.85,California,Spring Valley         ,32.730264,-116.950963,79,Yes    ,Yes              ,3,None   ,0,No             ,No            ,0.0,0,205.11,388.26,Medium,0,6,6,Resolved
0195-IESCP,Male  ,0,Yes    ,No        ,10,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,85.25,California,Armona                ,36.315979,-119.710852,26,Yes    ,Yes              ,1,Offer D,82,Yes            ,No            ,0.0,100,20.2,975.5,Medium,7,0,7,Resolved
8976-OQHGT,Female,0,Yes    ,Yes       ,4,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,56.5,California,Lomita                ,33.794209,-118.317354,38,Yes    ,Yes              ,5,None   ,56,No             ,Yes           ,0.0,0,170.84,405.94,Low,9,0,9,NotResolved
8543-MSDMF,Male  ,0,No     ,No        ,3,Yes         ,No              ,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,77.4,California,Coachella             ,33.680031,-116.171678,36,No     ,No               ,0,Offer E,6,Yes            ,Yes           ,0.0,0,133.26,339.41,High,0,3,3,Resolved
2634-HCZGT,Male  ,1,Yes    ,No        ,53,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,60.05,California,San Jose              ,37.327069,-121.916819,71,Yes    ,Yes              ,1,None   ,6,No             ,No            ,0.0,100,1148.51,4478.16,Low,7,0,7,Resolved
4873-ILOLJ,Male  ,0,No     ,No        ,24,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,90.35,California,Sunol                 ,37.587494,-121.862856,64,No     ,No               ,0,None   ,23,Yes            ,Yes           ,0.0,0,779.76,3018.26,Low,6,0,6,Resolved
5385-SUIRI,Male  ,1,Yes    ,No        ,52,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,104.2,California,Delhi                 ,37.422961,-120.765493,69,Yes    ,No               ,0,None   ,23,Yes            ,Yes           ,0.0,0,1955.2,7523.55,Low,6,1,7,Resolved
2955-BJZHG,Male  ,0,Yes    ,Yes       ,17,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,80.85,California,Apple Valley          ,34.424926,-117.184503,41,Yes    ,Yes              ,1,None   ,3,No             ,Yes           ,0.0,0,282.37,1683.2199999999998,Low,7,0,7,NotResolved
2990-OGYTD,Female,0,Yes    ,No        ,67,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),86.15,California,Fullerton             ,33.879983,-117.895482,41,Yes    ,Yes              ,1,Offer A,23,Yes            ,Yes           ,0.0,0,214.4,6098.25,High,0,4,4,Resolved
6330-JKLPC,Male  ,0,Yes    ,No        ,11,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),80.5,California,Somis                 ,34.297628,-119.014627,42,Yes    ,Yes              ,3,Offer D,27,No             ,Yes           ,0.0,0,126.5,1023.4,Low,7,0,7,Resolved
6990-YNRIO,Male  ,0,Yes    ,Yes       ,65,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),108.65,California,Agoura Hills          ,34.129058,-118.759788,53,Yes    ,No               ,0,None   ,7,Yes            ,Yes           ,0.0,0,2722.2000000000003,9660.15,Low,7,0,7,Resolved
3296-SILRA,Female,1,Yes    ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,76.4,California,Lakeport              ,39.080469,-122.955176,76,Yes    ,Yes              ,6,None   ,6,No             ,Yes           ,0.0,0,41.16,117.56,Low,8,0,8,Resolved
3823-KYNQY,Male  ,0,No     ,No        ,12,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,24.95,California,Van Nuys              ,34.195685,-118.490752,61,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,306.84000000000003,587.24,High,7,1,8,Resolved
1481-ZUWZA,Male  ,0,No     ,No        ,28,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,94.5,California,Klamath               ,41.572813,-124.035011,52,No     ,No               ,0,None   ,26,Yes            ,Yes           ,0.0,0,994.56,3653.96,Low,8,1,9,NotResolved
6691-CCIHA,Female,0,Yes    ,No        ,62,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,84.95,California,Joshua Tree           ,34.167236,-116.281511,46,Yes    ,Yes              ,1,Offer B,28,Yes            ,Yes           ,4.68,0,291.40000000000003,5437.27,High,0,4,4,Resolved
3621-CEOVK,Female,1,Yes    ,No        ,14,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,100.2,California,Trinity Center        ,41.081847,-122.700545,71,Yes    ,Yes              ,1,None   ,19,No             ,Yes           ,0.0,0,658.14,2027.94,Low,9,0,9,Resolved
4102-HLENU,Female,0,Yes    ,No        ,67,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Two year      ,No              ,Mailed check             ,65.65,California,Auburn                ,38.912881,-121.082766,51,Yes    ,Yes              ,5,None   ,22,No             ,Yes           ,0.0,0,1529.61,5852.46,Medium,1,3,4,Resolved
6598-RFFVI,Male  ,0,No     ,No        ,2,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,19.3,California,San Bernardino        ,34.142747,-117.300864,56,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,31.58,59.88,Medium,9,1,10,NotResolved
3345-JHUEO,Male  ,0,No     ,No        ,4,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Electronic check         ,20.2,California,Windsor               ,38.527297,-122.810044,29,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,186.12,241.82,Medium,0,5,5,Resolved
7587-RZNME,Male  ,0,No     ,No        ,3,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,43.3,California,Valencia              ,34.43987,-118.644609,23,No     ,No               ,0,Offer E,41,Yes            ,Yes           ,0.0,0,146.52,270.17,Medium,9,1,10,Resolved
4450-MDZFX,Male  ,0,Yes    ,Yes       ,60,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),74.35,California,Monrovia              ,34.1528,-118.000482,50,Yes    ,Yes              ,9,Offer B,57,No             ,Yes           ,0.0,0,2306.4,6759.7,High,0,3,3,Resolved
1024-VRZHF,Male  ,0,Yes    ,No        ,11,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.95,California,Encinitas             ,33.054579,-117.25665,39,Yes    ,Yes              ,1,Offer D,30,No             ,Yes           ,0.0,0,237.38,1063.08,Low,7,1,8,Resolved
4077-CROMM,Female,0,Yes    ,Yes       ,31,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,104.2,California,Modesto               ,37.671806,-121.007575,51,Yes    ,Yes              ,4,None   ,13,Yes            ,Yes           ,17.01,0,115.63,3342.07,Low,6,1,7,Resolved
2267-FPIMA,Male  ,0,Yes    ,No        ,50,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,94.4,California,San Carlos            ,37.497915,-122.267361,27,Yes    ,Yes              ,1,Offer B,47,Yes            ,Yes           ,0.0,0,878.9999999999999,5793.9,High,1,3,4,Resolved
1092-WPIVQ,Female,0,Yes    ,Yes       ,18,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,25.1,California,French Gulch          ,40.740138,-122.587476,33,Yes    ,Yes              ,2,Offer D,0,No             ,No            ,14.57,0,712.08,1125.96,High,0,6,6,NotResolved
1877-HKBQX,Female,0,No     ,No        ,11,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Mailed check             ,54.6,California,Cerritos              ,33.8681,-118.067402,21,No     ,No               ,0,Offer D,41,No             ,Yes           ,0.0,0,12.76,630.61,High,0,5,5,Resolved
7665-TOALD,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,69.6,California,Trona                 ,35.74837,-117.384948,25,No     ,No               ,0,None   ,59,Yes            ,Yes           ,0.0,0,14.19,83.78999999999999,Low,7,1,8,NotResolved
8565-CLBZW,Male  ,0,No     ,No        ,24,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Mailed check             ,89.85,California,San Diego             ,32.716007,-117.117462,23,No     ,No               ,0,None   ,58,Yes            ,Yes           ,0.0,0,671.28,2836.33,Medium,9,0,9,NotResolved
3896-ZVNET,Female,0,Yes    ,Yes       ,24,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,24.7,California,Gerber                ,40.03194,-122.176023,42,Yes    ,Yes              ,7,None   ,0,No             ,No            ,0.0,0,497.76,1069.51,Medium,0,6,6,Resolved
7776-QWNFX,Male  ,1,Yes    ,No        ,30,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),50.4,California,Chino                 ,33.990646,-117.663025,71,Yes    ,Yes              ,1,None   ,29,No             ,Yes           ,0.0,0,139.5,1667.0,Medium,8,0,8,Resolved
0568-ONFPC,Male  ,0,Yes    ,Yes       ,5,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Bank transfer (automatic),25.9,California,San Francisco         ,37.720498,-122.443119,34,Yes    ,Yes              ,1,Offer E,0,No             ,No            ,0.0,0,200.25,335.25,Low,8,0,8,Resolved
7596-LDUXP,Female,0,No     ,No        ,12,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,One year      ,Yes             ,Credit card (automatic)  ,85.15,California,Rodeo                 ,38.027218,-122.23463,61,No     ,No               ,0,Offer D,19,No             ,Yes           ,0.0,0,191.64,1170.69,High,0,6,6,NotResolved
4759-TRPLW,Male  ,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,70.4,California,Long Beach            ,33.778436,-118.118648,40,No     ,No               ,0,Offer E,15,No             ,Yes           ,0.0,0,29.63,100.03,Low,7,0,7,Resolved
8224-IVVPA,Female,0,No     ,No        ,27,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,56.7,California,Caliente              ,35.358953,-118.527064,35,No     ,No               ,0,None   ,9,No             ,Yes           ,0.0,0,680.6700000000001,2333.62,Medium,7,0,7,Resolved
6331-LWDTQ,Male  ,0,No     ,No        ,10,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,72.15,California,Rialto                ,34.156758,-117.404686,49,No     ,No               ,0,None   ,11,Yes            ,No            ,0.0,80,337.5,1211.75,Low,9,0,9,Resolved
5151-HQRDG,Male  ,0,Yes    ,No        ,37,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,55.05,California,Placerville           ,38.733714,-120.795213,57,Yes    ,Yes              ,6,None   ,10,No             ,Yes           ,0.0,0,1014.17,3044.92,High,1,3,4,NotResolved
1501-SGHBW,Male  ,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,45.85,California,Guatay                ,32.857946,-116.561917,34,No     ,No               ,0,None   ,16,No             ,Yes           ,0.0,0,39.04,120.04,Low,8,0,8,Resolved
3866-MDTUB,Female,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,70.75,California,Los Angeles           ,34.052842,-118.264495,64,No     ,No               ,0,None   ,10,Yes            ,Yes           ,0.0,0,53.86,200.76,Low,7,0,7,Resolved
6425-YQLLO,Female,1,Yes    ,No        ,66,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Credit card (automatic)  ,105.95,California,Pinole                ,37.996462,-122.293716,68,Yes    ,Yes              ,1,None   ,11,No             ,Yes           ,0.0,0,1831.5,8806.75,Low,8,1,9,Resolved
9121-PHQSR,Male  ,1,Yes    ,No        ,16,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,85.05,California,Stratford             ,36.175255,-119.813805,69,Yes    ,Yes              ,6,Offer D,6,No             ,Yes           ,0.0,0,774.56,2165.71,High,8,0,8,Resolved
7801-CEDNV,Male  ,0,Yes    ,No        ,27,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,One year      ,No              ,Credit card (automatic)  ,48.7,California,Inglewood             ,33.936827,-118.359824,33,Yes    ,Yes              ,10,None   ,5,No             ,Yes           ,0.0,0,243.27,1665.02,Medium,0,4,4,Resolved
1184-PJVDB,Male  ,0,Yes    ,No        ,10,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,79.95,California,Amador City           ,38.431407,-120.8421,38,Yes    ,Yes              ,1,None   ,4,No             ,Yes           ,0.0,0,113.0,970.2,Low,6,0,6,Resolved
4723-BEGSG,Male  ,0,Yes    ,No        ,72,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,86.65,California,Corona                ,33.833686,-117.513063,35,Yes    ,Yes              ,1,None   ,23,Yes            ,Yes           ,3.2,0,872.64,6963.6900000000005,Medium,6,1,7,Resolved
2575-GFSOE,Female,0,Yes    ,Yes       ,7,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,69.0,California,Graton                ,38.434362,-122.86891,25,Yes    ,Yes              ,1,Offer E,73,Yes            ,Yes           ,0.0,0,62.64999999999999,569.55,Low,6,1,7,Resolved
8755-OGKNA,Female,0,Yes    ,Yes       ,57,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Bank transfer (automatic),19.5,California,Laton                 ,36.444232,-119.718285,33,Yes    ,Yes              ,5,Offer B,0,No             ,No            ,19.89,0,2401.98,3549.69,Medium,1,5,6,Resolved
8746-BFOAJ,Male  ,1,No     ,No        ,21,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Bank transfer (automatic),20.5,California,Garden Grove          ,33.782955,-118.026456,79,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,487.83,917.38,High,6,0,6,Resolved
5914-XRFQB,Male  ,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),115.8,California,Caspar                ,39.361283,-123.784599,58,Yes    ,No               ,0,None   ,6,Yes            ,Yes           ,0.0,0,3104.64,11529.54,Medium,8,0,8,NotResolved
8822-KNBHV,Female,0,No     ,No        ,48,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Credit card (automatic)  ,83.45,California,Los Angeles           ,34.00709,-118.258681,30,No     ,No               ,0,None   ,27,Yes            ,Yes           ,0.0,0,2184.48,6072.33,High,0,6,6,NotResolved
2197-OMWGI,Female,1,Yes    ,Yes       ,68,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,53.0,California,Los Angeles           ,34.043144,-118.251977,65,Yes    ,Yes              ,4,None   ,23,Yes            ,Yes           ,0.0,0,0.0,3656.25,High,0,4,4,Resolved
6457-GIRWB,Male  ,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,69.35,California,Carlsbad              ,33.148116,-117.306043,57,No     ,No               ,0,None   ,26,No             ,Yes           ,0.0,0,22.03,91.38,Low,8,1,9,Resolved
9574-RKJIF,Male  ,0,Yes    ,Yes       ,30,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,94.4,California,Trabuco Canyon        ,33.631119,-117.567346,52,Yes    ,Yes              ,1,Offer C,6,No             ,No            ,0.0,80,865.5,3784.2,Low,7,0,7,Resolved
9526-JAWYF,Male  ,0,No     ,No        ,26,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,89.8,California,Blythe                ,33.674583,-114.71612,49,No     ,No               ,0,Offer C,25,No             ,Yes           ,0.0,0,162.24,2497.54,Low,7,1,8,Resolved
6437-UKHMV,Female,0,No     ,No        ,7,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,79.7,California,Moreno Valley         ,33.970661,-117.255039,31,No     ,No               ,0,None   ,16,No             ,Yes           ,0.0,0,202.44,788.49,Low,9,0,9,Resolved
