customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
5136-KCKGI,Female,0,Yes    ,Yes       ,33,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,103.7,California,Templeton             ,35.536115,-120.739231,22,Yes    ,Yes              ,1,Offer C,73,Yes            ,Yes           ,0.0,0,1373.13,4840.13,Low,7,1,8,Resolved
6518-KZXCB,Male  ,0,No     ,No        ,22,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,25.25,California,Cassel                ,40.936285,-121.572692,61,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,105.38,671.88,High,6,1,7,NotResolved
2612-RRIDN,Male  ,0,No     ,No        ,4,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,81.0,California,Westwood              ,40.271535,-121.018087,25,No     ,No               ,0,Offer E,59,Yes            ,No            ,0.0,50,86.48,477.33,Low,8,1,9,Resolved
4723-BEGSG,Male  ,0,Yes    ,No        ,72,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,86.65,California,Corona                ,33.833686,-117.513063,35,Yes    ,Yes              ,1,None   ,23,Yes            ,Yes           ,3.2,0,872.64,6963.6900000000005,Medium,6,1,7,Resolved
1397-XKKWR,Male  ,0,No     ,No        ,7,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,One year      ,No              ,Mailed check             ,35.3,California,San Jose              ,37.343827,-121.883119,47,No     ,No               ,0,None   ,14,No             ,Yes           ,0.0,0,0.0,264.8,High,0,4,4,Resolved
4418-LZMSV,Male  ,0,Yes    ,Yes       ,13,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),61.8,California,San Diego             ,32.697098,-117.116587,56,Yes    ,Yes              ,8,None   ,56,No             ,Yes           ,0.0,0,365.95,1116.05,Medium,1,5,6,Resolved
6024-RUGGH,Male  ,0,Yes    ,Yes       ,72,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Bank transfer (automatic),25.2,California,San Francisco         ,37.720498,-122.443119,22,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,2020.32,3819.22,Medium,6,0,6,Resolved
9940-RHLFB,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,75.3,California,Sunset Beach          ,33.719221,-118.073596,53,No     ,No               ,0,Offer E,3,No             ,Yes           ,0.0,0,26.06,101.36,Low,6,1,7,NotResolved
2905-KFQUV,Female,0,Yes    ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,70.4,California,Moss Beach            ,37.515556,-122.502311,61,Yes    ,Yes              ,9,None   ,14,No             ,Yes           ,0.0,0,14.98,169.78,Medium,0,4,4,Resolved
0781-LKXBR,Male  ,1,No     ,No        ,9,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,100.5,California,San Francisco         ,37.7795,-122.419233,65,No     ,No               ,0,None   ,15,Yes            ,Yes           ,0.0,0,438.39,1356.99,Low,7,1,8,Resolved
4140-MUHUG,Female,1,No     ,No        ,3,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,86.85,California,Oak View              ,34.404544,-119.302118,73,No     ,No               ,0,None   ,20,No             ,Yes           ,0.0,0,55.14,276.09,Low,7,1,8,Resolved
0742-NXBGR,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,82.3,California,Adin                  ,41.171578,-120.913161,64,No     ,No               ,0,Offer E,28,No             ,Yes           ,0.0,0,33.41,115.71,Low,7,0,7,Resolved
3793-MMFUH,Female,1,No     ,No        ,13,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,95.05,California,Davis                 ,38.544002,-121.685559,73,No     ,No               ,0,None   ,24,Yes            ,Yes           ,0.0,0,247.39,1537.39,Low,9,0,9,NotResolved
8148-NLEGT,Female,0,Yes    ,Yes       ,42,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Electronic check         ,22.95,California,Pinecrest             ,38.224869,-119.755729,47,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,585.9,1600.15,High,0,3,3,Resolved
7969-AULMZ,Female,0,No     ,No        ,21,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,97.35,California,San Francisco         ,37.791222,-122.402241,63,No     ,No               ,0,None   ,10,Yes            ,Yes           ,0.0,0,190.26,2309.76,Medium,8,1,9,Resolved
8220-OCUFY,Female,0,No     ,No        ,21,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,60.25,California,Perris                ,33.828289,-117.201666,30,No     ,No               ,0,None   ,51,No             ,Yes           ,0.0,0,155.61,1413.96,High,1,3,4,Resolved
1157-BQCUW,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.95,California,Fall River Mills      ,41.017282,-121.468945,59,No     ,No               ,0,Offer E,26,No             ,Yes           ,0.0,0,30.07,105.02,Low,8,1,9,Resolved
9420-LOJKX,Female,0,No     ,No        ,15,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,99.1,California,Los Angeles           ,33.92128,-118.274186,34,No     ,No               ,0,None   ,20,Yes            ,Yes           ,0.0,0,59.4,1485.8000000000002,Low,8,1,9,Resolved
5356-RHIPP,Male  ,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,20.2,California,Dinuba                ,36.523619,-119.386868,38,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,45.49,65.69,Low,8,0,8,Resolved
8562-GHPPI,Female,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Credit card (automatic)  ,19.8,California,San Leandro           ,37.717196,-122.159338,50,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,11.96,31.76,High,1,3,4,Resolved
5624-BQSSA,Female,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.95,California,Santa Cruz            ,37.031404,-121.981865,19,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,40.48,61.42999999999999,Low,7,1,8,Resolved
6818-WOBHJ,Female,1,Yes    ,No        ,68,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),89.6,California,Fulton                ,38.493888,-122.777141,70,Yes    ,Yes              ,1,Offer A,24,No             ,Yes           ,0.0,0,1640.84,7768.44,Low,6,1,7,Resolved
8777-MBMTS,Female,1,Yes    ,No        ,65,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Credit card (automatic)  ,105.85,California,West Covina           ,34.061634,-117.893169,65,Yes    ,Yes              ,10,Offer B,9,Yes            ,Yes           ,0.0,0,2371.85,9097.35,High,8,0,8,Resolved
0201-OAMXR,Female,0,No     ,No        ,70,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,No              ,Credit card (automatic)  ,115.55,California,Mckinleyville         ,40.965011,-124.015255,30,No     ,No               ,0,Offer A,52,Yes            ,Yes           ,0.0,0,714.7,8842.300000000001,Low,8,1,9,Resolved
7593-JNWRU,Male  ,0,Yes    ,Yes       ,6,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),44.6,California,Fremont               ,37.505768,-121.962472,61,Yes    ,Yes              ,5,Offer E,21,No             ,Yes           ,0.0,0,295.20000000000005,556.0,Low,9,1,10,Resolved
1307-TVUFB,Male  ,1,No     ,No        ,42,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),79.35,California,Santa Ynez            ,34.630356,-120.032564,66,No     ,No               ,0,None   ,19,No             ,Yes           ,0.0,0,567.42,3911.52,High,7,1,8,Resolved
2969-QWUBZ,Female,0,No     ,No        ,2,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,51.4,California,Los Altos             ,37.349546,-122.134356,53,No     ,No               ,0,None   ,21,Yes            ,Yes           ,0.0,0,0.0,96.8,High,0,6,6,Resolved
9837-FWLCH,Male  ,0,Yes    ,Yes       ,12,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Electronic check         ,19.2,California,Palm Springs          ,33.839989,-116.659215,39,Yes    ,Yes              ,2,None   ,0,No             ,No            ,45.46,0,303.96,497.5,Medium,7,1,8,Resolved
3186-BAXNB,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,91.7,California,Cottonwood            ,40.336392,-122.448533,20,No     ,No               ,0,Offer E,52,Yes            ,Yes           ,0.0,0,17.23,108.93,Medium,7,0,7,Resolved
9677-AVKED,Female,0,No     ,Yes       ,53,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,84.6,California,La Verne              ,34.144703,-117.770299,55,No     ,No               ,0,None   ,18,Yes            ,Yes           ,0.0,0,770.62,5220.37,High,6,0,6,Resolved
1731-TVIUK,Female,0,No     ,No        ,4,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.5,California,Tipton                ,36.047414,-119.344304,47,No     ,No               ,0,Offer E,4,Yes            ,Yes           ,0.0,0,29.56,391.76,Low,7,0,7,Resolved
2565-JSLRY,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,24.05,California,Bakersfield           ,35.449881,-118.841442,21,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,20.26,44.31,Low,6,1,7,NotResolved
2322-VCZHZ,Male  ,1,Yes    ,No        ,23,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,90.0,California,El Portal             ,37.654551,-119.822984,70,Yes    ,Yes              ,3,Offer D,20,No             ,Yes           ,0.0,0,725.19,2749.29,Medium,0,6,6,Resolved
6413-XKKPU,Male  ,0,Yes    ,Yes       ,17,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,89.4,California,Sierra City           ,39.600599,-120.636358,54,Yes    ,Yes              ,1,None   ,22,No             ,Yes           ,0.0,0,326.23,1865.68,Low,9,0,9,Resolved
6035-RIIOM,Female,0,No     ,No        ,54,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),97.2,California,Janesville            ,40.294034,-120.512622,39,No     ,No               ,0,None   ,8,Yes            ,Yes           ,0.0,0,1703.7,6833.15,High,0,6,6,Resolved
1813-JYWTO,Female,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Two year      ,No              ,Bank transfer (automatic),80.45,California,Shandon               ,35.634488,-120.293534,59,Yes    ,Yes              ,4,None   ,27,No             ,No            ,0.0,130,448.56000000000006,6316.160000000001,High,6,0,6,Resolved
6358-LYNGM,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.9,California,Mariposa              ,37.526791,-119.99437,26,No     ,No               ,0,Offer E,76,Yes            ,Yes           ,0.0,0,1.84,76.74000000000001,Medium,8,0,8,Resolved
8603-IJWDN,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,86.6,California,Pinole                ,37.996462,-122.293716,41,No     ,No               ,0,Offer E,18,Yes            ,Yes           ,0.0,0,5.43,92.03,Medium,9,1,10,Resolved
1481-ZUWZA,Male  ,0,No     ,No        ,28,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,94.5,California,Klamath               ,41.572813,-124.035011,52,No     ,No               ,0,None   ,26,Yes            ,Yes           ,0.0,0,994.56,3653.96,Low,8,1,9,NotResolved
2252-ISRNH,Male  ,0,Yes    ,Yes       ,9,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,One year      ,Yes             ,Electronic check         ,90.35,California,Covelo                ,39.83307,-123.178765,22,Yes    ,Yes              ,9,Offer E,82,No             ,Yes           ,0.0,0,274.14,1042.04,Medium,1,3,4,Resolved
7811-JIVPF,Female,0,No     ,No        ,23,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,49.7,California,Long Beach            ,33.864622,-118.179626,44,No     ,No               ,0,None   ,2,No             ,No            ,0.0,150,971.98,2203.23,High,0,5,5,NotResolved
1502-XFCVR,Female,0,No     ,No        ,58,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,106.45,California,Los Angeles           ,34.088017,-118.327168,57,No     ,No               ,0,Offer B,12,Yes            ,Yes           ,0.0,0,869.42,7015.27,Low,8,1,9,Resolved
6583-QGCSI,Female,1,Yes    ,No        ,50,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,88.05,California,Indian Wells          ,33.537646,-116.291089,79,Yes    ,Yes              ,1,Offer B,4,No             ,No            ,0.0,100,1856.0,6323.35,Medium,8,0,8,Resolved
1064-FBXNK,Male  ,0,Yes    ,Yes       ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,19.85,California,Sacramento            ,38.494832,-121.529447,55,Yes    ,Yes              ,5,None   ,0,No             ,No            ,0.0,0,47.46,67.31,Medium,0,3,3,NotResolved
7426-RHZGU,Male  ,0,No     ,No        ,9,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),95.9,California,Oakland               ,37.739113,-122.175602,41,No     ,No               ,0,None   ,3,Yes            ,Yes           ,0.0,0,277.2,1104.65,Medium,6,1,7,Resolved
9029-FEGVJ,Female,1,Yes    ,No        ,32,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,79.3,California,Yosemite National Park,37.704267,-119.607001,68,Yes    ,Yes              ,2,Offer C,11,No             ,Yes           ,0.0,0,69.44,2639.44,Medium,1,3,4,Resolved
3740-RLMVT,Male  ,1,Yes    ,No        ,67,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Bank transfer (automatic),60.95,California,Saint Helena          ,38.581354,-122.296283,79,Yes    ,Yes              ,7,Offer A,12,No             ,Yes           ,17.19,0,2818.69,6920.9,Medium,0,5,5,Resolved
2722-JMONI,Female,1,Yes    ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,49.55,California,Escondido             ,33.079834,-117.134275,73,Yes    ,Yes              ,1,Offer E,9,No             ,Yes           ,0.0,0,24.24,73.78999999999999,Low,7,0,7,Resolved
7845-URHJN,Female,0,Yes    ,No        ,8,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Bank transfer (automatic),20.15,California,Hacienda Heights      ,33.998471,-117.973758,24,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,90.8,247.05,Medium,9,1,10,Resolved
9492-TOKRI,Female,0,No     ,No        ,18,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,90.0,California,Dinuba                ,36.523619,-119.386868,55,No     ,No               ,0,None   ,5,No             ,Yes           ,0.0,0,245.7,1773.05,Low,9,1,10,Resolved
8878-HMWBV,Male  ,0,No     ,No        ,3,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,49.15,California,Nice                  ,39.12334,-122.838198,47,No     ,No               ,0,Offer E,29,No             ,No            ,0.0,10,122.37,301.42,Low,6,1,7,Resolved
4248-QPAVC,Female,1,Yes    ,No        ,17,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),85.35,California,Portola               ,39.786755,-120.445626,80,Yes    ,Yes              ,1,Offer D,6,No             ,Yes           ,0.0,0,625.94,2089.3900000000003,Low,7,0,7,Resolved
0533-BNWKF,Female,1,Yes    ,No        ,55,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,85.45,California,Palm Desert           ,33.762759,-116.324817,66,Yes    ,Yes              ,2,Offer B,27,No             ,No            ,0.0,90,2355.1,7319.799999999999,Low,10,0,10,Resolved
3090-LETTY,Male  ,0,No     ,Yes       ,2,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),60.95,California,San Diego             ,32.957195,-117.202542,54,No     ,No               ,0,None   ,12,No             ,Yes           ,0.0,0,29.76,164.36,High,7,0,7,Resolved
9103-TCIHJ,Female,0,No     ,No        ,15,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,55.7,California,Los Angeles           ,33.927254,-118.249826,60,No     ,No               ,0,Offer D,8,No             ,Yes           ,0.0,0,609.9,1509.6999999999998,Low,7,1,8,Resolved
7422-WNBTY,Male  ,0,Yes    ,No        ,33,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.35,California,Green Valley Lake     ,34.244411,-117.072654,35,Yes    ,Yes              ,5,None   ,7,Yes            ,Yes           ,0.0,0,1048.0800000000002,4140.08,High,0,5,5,Resolved
8938-UMKPI,Female,0,No     ,No        ,47,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,106.4,California,Corona                ,33.819385,-117.600213,42,No     ,No               ,0,Offer B,25,Yes            ,No            ,0.0,0,1690.59,6818.54,Low,9,0,9,Resolved
8807-OPMBM,Female,0,Yes    ,Yes       ,55,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Credit card (automatic)  ,25.65,California,Newbury Park          ,34.172071,-118.946262,36,Yes    ,Yes              ,1,Offer B,0,No             ,No            ,0.0,0,79.2,1467.2,High,0,5,5,Resolved
9880-TDQAC,Female,0,Yes    ,Yes       ,72,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,60.0,California,El Cajon              ,32.832706,-116.873258,63,Yes    ,Yes              ,3,None   ,16,Yes            ,Yes           ,25.67,0,0.0,4238.33,High,1,5,6,Resolved
4412-YLTKF,Female,1,No     ,No        ,27,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,78.05,California,Pico Rivera           ,33.989524,-118.089299,72,No     ,No               ,0,Offer C,18,No             ,No            ,0.0,10,89.91,2235.41,Low,9,1,10,Resolved
5322-ZSMZY,Male  ,0,Yes    ,Yes       ,31,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,25.75,California,Lower Lake            ,38.925545,-122.549083,26,Yes    ,Yes              ,7,None   ,0,No             ,No            ,0.0,0,217.93,973.53,High,0,4,4,Resolved
7241-AJHFS,Male  ,0,No     ,No        ,32,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),87.65,California,Hollister             ,36.875409,-121.279679,53,No     ,No               ,0,None   ,25,No             ,No            ,47.87,150,198.4,3066.9300000000003,Medium,6,1,7,Resolved
3247-MHJKM,Male  ,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.2,California,Upland                ,34.141146,-117.655583,27,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,42.15,62.35,Medium,7,0,7,Resolved
7240-FQLHE,Female,1,Yes    ,No        ,18,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),99.75,California,San Diego             ,32.707892,-117.05512,68,Yes    ,Yes              ,1,None   ,15,No             ,Yes           ,0.0,0,454.86,2291.11,Low,6,1,7,Resolved
7047-FWEYA,Female,0,Yes    ,No        ,46,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,103.15,California,San Pedro             ,33.736387,-118.284363,41,Yes    ,Yes              ,3,Offer B,29,Yes            ,No            ,0.0,130,1528.12,6252.77,Medium,1,4,5,Resolved
5317-FLPJF,Female,0,No     ,No        ,66,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),61.35,California,Altadena              ,34.196837,-118.142236,25,No     ,No               ,0,Offer A,73,Yes            ,No            ,0.0,130,0.0,4323.4,Medium,6,1,7,Resolved
8201-AAXCB,Male  ,0,Yes    ,Yes       ,25,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,60.35,California,Ontario               ,34.074087,-117.605618,55,Yes    ,Yes              ,1,None   ,76,No             ,No            ,0.0,10,646.75,2061.4,High,7,1,8,Resolved
2999-AANRQ,Female,0,No     ,No        ,21,Yes         ,No              ,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,No              ,Credit card (automatic)  ,71.05,California,Sacramento            ,38.619049,-121.517552,23,No     ,No               ,0,None   ,71,No             ,No            ,16.91,140,364.35,2012.29,High,1,6,7,Resolved
2398-YPMUR,Female,1,Yes    ,No        ,13,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.15,California,Dinuba                ,36.523619,-119.386868,77,Yes    ,Yes              ,2,None   ,19,No             ,No            ,0.0,90,492.18,1498.93,Low,8,0,8,NotResolved
6521-YYTYI,Male  ,0,No     ,Yes       ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.3,California,Navarro               ,39.182916,-123.552571,59,No     ,No               ,0,Offer E,30,Yes            ,Yes           ,0.0,0,7.99,101.29,Medium,6,1,7,NotResolved
2710-WYVXG,Female,0,No     ,No        ,3,Yes         ,No              ,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,No              ,Mailed check             ,71.1,California,Sun Valley            ,34.231053,-118.338307,36,No     ,No               ,0,None   ,22,Yes            ,Yes           ,2.62,0,111.0,321.73,High,1,5,6,Resolved
2928-HLDBA,Female,0,No     ,No        ,6,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.7,California,Cypress               ,33.818477,-118.038307,31,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,46.32,159.07,High,1,5,6,Resolved
8080-DDEMJ,Male  ,1,No     ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,45.1,California,Glendale              ,34.136306,-118.26036,71,No     ,No               ,0,Offer E,14,No             ,Yes           ,0.0,0,15.28,60.38,Low,7,0,7,Resolved
3803-KMQFW,Female,0,Yes    ,Yes       ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.55,California,Brea                  ,33.930199,-117.862898,25,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,37.92,58.47,Medium,7,1,8,Resolved
6549-YMFAW,Male  ,1,Yes    ,No        ,9,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,21.25,California,Los Olivos            ,34.70434,-120.02609,70,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,14.94,219.49,High,6,0,6,Resolved
2982-IHMFT,Female,1,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,74.45,California,Indian Wells          ,33.537646,-116.291089,75,No     ,No               ,0,None   ,16,No             ,Yes           ,0.0,0,39.61,114.06,Medium,6,0,6,Resolved
2824-MYYBN,Female,0,Yes    ,Yes       ,37,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,95.25,California,Bakersfield           ,35.140938,-119.051348,43,Yes    ,No               ,0,None   ,11,Yes            ,Yes           ,0.0,0,59.2,3373.35,High,1,3,4,Resolved
7880-XSOJX,Male  ,0,No     ,No        ,4,No          ,No phone service,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,42.4,California,Garden Grove          ,33.787165,-117.931889,50,No     ,No               ,0,None   ,23,No             ,Yes           ,0.0,0,0.0,146.4,High,7,0,7,Resolved
1576-PFZIW,Male  ,1,Yes    ,No        ,70,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,105.35,California,Bakersfield           ,35.383937,-119.020428,70,Yes    ,Yes              ,2,Offer A,7,Yes            ,Yes           ,0.0,0,1013.6,8525.5,High,0,4,4,Resolved
2636-OHFMN,Male  ,0,Yes    ,No        ,4,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,48.55,California,Orosi                 ,36.600185,-119.175655,26,Yes    ,Yes              ,4,None   ,76,Yes            ,Yes           ,0.0,0,0.0,201.0,Low,9,1,10,Resolved
7493-TPUWZ,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,79.15,California,Diamond Springs       ,38.683605,-120.811852,64,No     ,No               ,0,None   ,24,No             ,Yes           ,0.0,0,24.48,103.63,Low,8,0,8,Resolved
8999-BOHSE,Female,1,No     ,No        ,11,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),89.7,California,Gilroy                ,37.03889,-121.528955,68,No     ,No               ,0,None   ,27,No             ,Yes           ,0.0,0,43.56,1091.26,Low,8,0,8,NotResolved
